#samples	GA8877_human_CD4-m1_0_0.bed	GA8879_human_CD4-m1_0_0.bed	GA8878_human_CD4-m1_0_0.bed	GA8880_human_CD4-m1_0_0.bed
#allmappedreads	67201089	66375777	69211973	68546002
#normalizationreads	11358617	11009311	17336907	15653396
#arguments	/Program/Python_script/rpkmforgenes_update.py -a /Project/annotation/hg18/Genes/refGene.txt -i GA8877_human_CD4-m1_0_0.bed GA8879_human_CD4-m1_0_0.bed GA8878_human_CD4-m1_0_0.bed GA8880_human_CD4-m1_0_0.bed -o Human_CD4_stim_refGene_RPKM.txt -readcount -exonnorm	time:Thu May 12 11:57:21 2016	version:19 Oct 2012
#GeneSymbol	transcriptID	GA8877_RPKM	GA8879_RPKM	GA8878_RPKM	GA8880_RPKM	GA8877_CD4TCell	GA8879_CD4TCell	GA8878_Stim1	GA8880_Stim2
ADCK1	NM_001142545+NM_020421	3.34973350833	1.6108172777	2.47865682115	5.75899163804	85	36	96	188
NDUFV1	NM_001166102+NM_007103	37.2134410874	32.2782746518	94.5397743074	57.7504034612	678	571	2631	1450
GREM1	NM_001191322+NM_013372+NM_001191323	0.0	0.0	0.0	0.0	0	0	0	0
PHKB	NM_000293+NM_001031835	6.99456577667	6.92224663615	3.02660012029	3.8081779033	445	428	295	334
GGA2	NM_015044	48.5813063717	44.1310956339	59.6021244156	55.8302243005	3296	2902	6172	5220
SLC43A3	NM_199329+NM_017611+NM_014096	5.04187408908	11.4450648502	357.780601999	362.980548395	156	330	15920	14563
ACAP2	NM_012287	11.112299147	13.5678218192	5.77608566511	4.57077237425	905	1071	718	513
BOLA3	NM_001035505+NM_212552	4.54394256148	11.9156226669	74.0542109237	42.1771131174	26	71	677	335
SPRNP1+SYCE1	NM_001143763+NM_130784+NM_001143764+NR_033789	0.36278216801	1.01002480558	0.0257386924478	0.0570137390339	6	11	1	2
C11orf91	NM_001166692	0.779967914283	0.0	0.0	0.0	8	0	0	0
LPP+LPP-AS2	NR_036497+NM_001167672+NM_005578+NM_001167671	9.43290424338	12.3967804603	5.98338554168	9.35517599416	1800	2409	1674	2382
CLTA	NM_001184762+NM_001184761+NM_001833+NM_001076677+NM_007096+NM_001184760	11.8274460572	16.4141848144	51.7958478972	44.3315555257	151	203	956	763
RXRA	NM_002957	1.02037091865	2.10549097266	2.32936098876	1.63122584876	64	128	223	141
GPRIN2	NM_014696	0.0	0.0	0.0	0.0	0	0	0	0
ZMIZ1-AS1	NR_024431+NR_015429+NR_024429	0.592668876924	3.53780930942	0.0	0.0307185682209	14	81	0	1
GLI2	NM_005270	0.0130061867816	0.0134188501245	0.00852126012343	0.0094377152589	1	1	1	1
GJB5	NM_005268	0.0	0.0	0.0	0.0	0	0	0	0
ATRX	NM_138270+NM_000489	11.921435231	10.740682546	5.50751559266	6.14048521831	1510	1321	1065	1075
MLK7-AS1+ZAK	NM_016653+NM_133646+NR_033882	0.17159185529	0.876987952975	2.58044340519	5.35960309915	15	44	239	453
C20orf26+CRNKL1	NM_016652+NM_015585+NM_001167816	21.6200786081	18.9044766645	21.1555928727	19.226065416	1082	917	1616	1326
LDB2	NM_001290+NM_001130834	0.0346609757184	0.0	0.0	0.0	1	0	0	0
RGS5	NM_003617+NM_001195303+NM_001254748+NM_001254749+NR_045630	2.37701856242	1.83028417151	2.71896239815	1.79017483577	54	53	93	52
PLXNB1	NM_002673+NM_001130082	0.0124011322715	0.127945983031	0.576864116566	0.827877445197	1	10	71	92
KIAA1549L	NM_012194	0.0	0.0234506531392	0.0	0.0	0	3	0	0
SLC17A1	NM_005074	0.0	0.0	0.0	0.0	0	0	0	0
POLB	NM_002690	7.06158919096	5.17484777619	7.13438351796	8.62001576143	107	76	165	180
RGS16	NM_002928	1.08600590039	2.05418207528	26.9428229872	43.3160124074	30	55	1136	1649
SH3GL2	NM_003026	0.0	0.0	0.0	0.0	0	0	0	0
LOC100130301	NM_001243237	0.0	0.0	0.0	0.0	0	0	0	0
SCARNA18	NR_003139	0.0	0.0	11.6218325334	0.953463104163	0	0	27	2
SDHAP2	NR_003265	21.4458578985	16.8806687359	6.061076494	8.59922159015	561	428	242	310
ALG10B	NM_001013620	1.1885335966	1.35247463509	1.20811658355	1.09073157326	136	150	211	172
MYT1	NM_004535	0.0159058497425	0.1148735999	0.0	0.0461672228274	1	7	0	4
DGKZ	NM_201532+NM_201533+NM_003646+NM_001199268+NM_001199266+NM_001199267+NM_001105540	16.3328513352	18.0610676076	5.40753841645	7.17471057229	613	651	342	377
HCG27	NR_026791	5.73276416998	12.2517846432	0.0	0.557126987681	112	232	0	15
C6orf164	NR_026784	4.12505655822	3.14822760629	0.259154601045	0.779071885213	73	54	7	19
C20orf24+SLA2+TGIF2+TGIF2-C20orf24	NM_001199513+NM_001199514+NM_021809+NM_001199535+NM_001199515+NR_026562+NM_018840+NM_001199534+NM_199483+NM_032214+NM_175077	47.8100951707	41.628595727	107.861695814	91.9227472901	1217	983	4365	3397
LOC641367	NR_024523	2.64704894485	3.7425296284	2.59069423934	2.01563904341	81	111	121	85
HOGA1	NM_001134670+NM_138413	0.176696193326	0.136726838674	0.115766000553	0.0961624103173	4	3	4	3
LOC339505	NR_033887	0.0930889540838	0.0	0.0	0.0	4	0	0	0
PMEL	NM_001200053+NM_001200054+NM_006928	9.74583019592	16.0119515737	3.91053664702	4.77099048602	221	382	129	145
C17orf89	NM_001086521	30.4991828482	19.1396414038	103.721736864	86.5854928427	194	118	1007	759
HAVCR1P1	NR_003603	1.75376251643	0.651386269668	0.0	0.30542100998	25	9	0	6
MGC16275	NR_026914	3.36567140477	2.55865342233	4.68870936606	3.2648911922	95	70	202	127
TREML3P	NR_027256	0.0	0.0	0.0	0.0	0	0	0	0
PLLP	NM_015993	1.11739391327	2.48772214843	0.0	0.213373061414	19	41	0	5
RPL26L1	NM_016093	5.0839352272	6.65249889805	32.9834455899	27.3531041614	41	52	406	304
FGF17	NM_003867	0.0	0.0	0.0	0.0	0	0	0	0
LOC148413+MRPL20	NR_015434+NM_017971	56.1275244834	65.533642446	119.944636056	107.002897118	845	1035	2092	1819
TAF12	NM_001135218+NM_005644	7.46812554065	6.32693230741	10.4166788178	13.4817046509	123	101	226	306
MBNL3	NM_001170702+NM_001170701+NM_001170704+NM_018388+NM_133486+NM_001170703	7.89406188153	6.84470852862	3.71131322003	2.96928264819	1058	885	756	553
TRAM1	NM_014294	20.2554760392	27.9325857559	16.5838157825	24.1600272528	713	953	891	1172
CRTAM	NM_019604	1.67208439428	1.23759805295	1.5241726778	1.23969572486	46	33	64	47
FAM35A	NM_019054	2.61219938625	2.2414525574	2.49089901204	2.96523365006	101	84	147	158
PALMD	NM_017734	0.0	0.0	0.0	0.0	0	0	0	0
SUSD2	NM_019601	0.636159032821	0.285366624231	1.93898958403	1.38485351132	23	10	107	69
CBS	NM_000071+NM_001178009+NM_001178008	0.434131106315	0.653888877145	6.07982697634	4.83030290175	12	16	273	184
GALNT2	NM_004481	7.26582355315	17.7631027902	26.3112701241	18.5677343318	368	872	2034	1296
SULT1C4	NM_006588	0.0	0.0	0.0	0.0	0	0	0	0
ELK3	NM_005230	40.5609151185	52.7004096805	39.4994158993	65.279776989	991	1248	1473	2198
LOC644669	NR_027417	0.125949754399	0.0433153059097	0.0	0.0304644227885	3	1	0	1
LINC00852	NR_026829	33.4123487295	37.2767711136	37.0492428153	42.0921787303	504	545	853	875
LOC100507351	NR_040050	0.0	0.042956820285	0.0	0.0	0	2	0	0
SNORA30	NR_002966	6.8235951595	3.52004789309	2.68236787496	9.90284842724	10	5	6	20
PIM1	NM_002648+NM_001243186	96.1310501931	160.238866195	31.0865272942	58.5543440794	2958	4779	1460	2483
TBC1D25	NM_002536	14.3652104717	10.2460242633	10.6070218396	9.09993566658	622	430	701	543
IGFBPL1	NM_001007563	0.247369705886	0.0255218309898	0.388965955216	0.0	10	1	24	0
TGFBRAP1	NM_004257+NM_001142621	15.0889845442	16.7322467223	21.8344871013	25.303539894	508	546	1122	1174
CLPS	NM_001252598+NM_001832+NM_001252597	0.0	0.0	0.0	0.0	0	0	0	0
SMR3A	NM_012390	0.0	0.0	0.0	0.0	0	0	0	0
PICK1	NM_012407+NM_001039583+NM_001039584	12.4607563957	13.8280546426	10.3802294945	12.6152049057	304	318	371	407
PHLDA3	NR_073080+NM_012396	0.0	0.060073784125	0.0	0.0	0	1	0	0
SPDEF	NM_012391+NM_001252294	0.0471805350079	0.0	0.0	0.0342357420083	1	0	0	1
PLXNB2	NM_012401	0.0278736356893	0.158169093148	0.100440795873	0.101130116491	2	11	11	10
GTPBP5	NM_015666	5.4874368983	3.24842664568	8.40845210624	13.4687093834	183	105	428	619
VEZT	NM_017599+NR_038241+NR_038242	5.92995375507	7.91152162898	10.5924390982	13.8058072722	313	402	860	1001
RNF111	NM_017610+NM_001270528+NM_001270529+NM_001270530	17.0605440373	16.1483697377	7.94316375666	11.1433999151	1216	1054	942	1024
CLN6	NM_017882	17.8669445307	15.9219684307	131.157327848	94.6290873885	455	393	5098	3321
PARVA	NM_018222	0.19184983234	0.166683695823	0.0264619381927	0.0293078997993	19	16	4	4
KIAA1586	NM_020931	2.67521453473	2.82282378603	2.52949310825	2.02946073966	88	90	127	92
ZBTB26	NM_020924	2.07421441079	2.94847967672	2.02334421726	2.00682391374	45	62	67	60
DOLPP1	NM_020438+NM_001135917+NR_072983	1.09239417039	0.754346526807	7.86166841327	6.14808414616	27	17	289	207
DAZ1+DAZ4	NM_020420+NM_004081+NM_001005375	0.0	0.0	0.0	0.0	0	0	0	0
MIR1260A+NGB	NM_021257+NR_031661	0.0	0.0	0.0	0.0	0	0	0	0
F8A1+F8A2+F8A3+MIR1184-1+MIR1184-2+MIR1184-3	NM_012151+NM_001007524+NM_001007523+NR_036049+NR_036260+NR_036259	82.7030258323	92.6668104375	99.6295736221	51.6231483061	774	578	1211	594
MROH6	NM_001100878	2.46508859309	3.18611396928	1.10036474033	0.84523306685	91	114	62	43
REV1	NM_016316+NM_001037872	11.0537082488	10.8668406711	7.83946385239	8.77711508811	594	566	643	650
SVOP	NM_018711	0.0	0.0	0.0	0.0699458699863	0	0	0	3
CA7	NM_005182+NM_001014435	0.0	0.0	0.203725275568	0.0	0	0	5	0
SYPL2	NM_001040709	0.163078102216	0.0	1.05317498664	0.152144760859	7	0	69	9
ZBTB8B	NM_001145720	0.0219111195432	0.0	0.0143555026818	0.0317988524577	1	0	1	2
DTWD1	NM_001144955+NM_020234	1.54454172499	3.11780994826	2.68383308424	4.166341051	46	90	125	173
EXOG	NM_001145464+NM_005107	6.78804459131	10.6718741585	8.19553184032	10.213747598	235	362	447	497
FLOT2	NM_004475	52.0473004078	61.9467297508	16.9184180649	19.9758530568	1556	1795	772	823
FGL1	NM_004467+NM_147203+NM_201552+NM_201553	0.0	0.0	0.0	0.0	0	0	0	0
TAF13	NM_005645	3.05160756758	1.57421484389	10.6963671507	11.4038841291	20	10	107	103
GPC5	NM_004466	0.0	0.0	0.0801116802438	0.0443638156857	0	0	4	2
GPR37L1	NM_004767	0.572843453922	0.0369386728315	0.304939132607	0.0	16	1	13	0
COPB2	NM_004766+NR_023350	16.829718892	21.9881983415	48.2239999192	49.0533396496	602	764	2619	2400
RFWD3	NM_018124	11.7515546391	7.13524322206	29.0032755131	21.7891554843	661	389	2490	1689
NUPR1	NM_012385+NM_001042483	0.0	0.0	0.0	0.0	0	0	0	0
CUL7	NM_014780+NM_001168370	6.15056254892	3.72795522263	7.91103108187	7.06207416531	387	235	770	614
MSRB1	NM_016332	1.09485071801	1.46182028006	12.2365170702	9.25311713849	17	22	290	198
TCTN3	NM_015631+NM_001143973	12.1221299924	5.30349261314	14.3258548409	14.3356030512	349	148	612	575
CCDC94	NM_018074	23.5694634885	16.775022688	27.41574237	16.7826695158	374	258	664	367
P2RY10	NM_198333+NM_014499	39.0518823407	36.7895767917	7.36345722773	9.8859434641	794	725	226	277
TECPR2	NM_001172631+NM_014844	3.72994557028	2.7607298957	2.72929408447	2.93456987571	382	272	413	409
MCRS1	NM_006337+NM_001012300	26.8213208594	15.2806247225	30.1868685107	18.2017657781	530	323	940	507
RPL34	NM_000995+NM_033625	267.862970222	225.746076997	213.553112533	187.212654637	3003	2453	3306	2635
CENPL	NM_033319+NM_001127181+NM_001171182	0.763744212596	1.56577336817	4.45088591008	2.82137083133	22	42	179	114
GDPD5	NM_030792	13.1753204802	8.47080345363	3.50734690822	2.6567971284	475	296	193	132
RASL10B	NM_033315	0.110255326643	0.0568767667455	3.16032301525	3.26019875321	4	2	175	163
GOT1L1	NM_152413	0.0	0.0	0.0	0.0	0	0	0	0
ZNF572	NM_152412	0.215056802015	0.443760349277	0.158511049765	0.448650252065	8	16	9	23
ZNF786	NM_152411	1.32004438125	2.97400398553	1.95915712518	1.62251017465	49	107	111	83
PACRG	NM_152410+NM_001080378+NM_001080379	0.234301762152	0.241735743382	0.0383768566491	0.0935986148369	4	4	1	2
MSR1	NM_138716+NM_138715+NM_002445	0.0	0.0	0.0	0.0	0	0	0	0
SH3RF3+SH3RF3-AS1	NR_029193+NM_001099289	3.86984109569	0.998156005413	0.484271194868	0.108934265117	232	58	36	9
MIR23A	NR_029495	2.41202406369	0.0	0.0	0.0	2	0	0	0
LOC283194	NR_033853	0.0	0.0	0.0221592046775	0.0	0	0	1	0
ITGAM	NM_001145808+NM_000632	2.80343117398	5.11433919518	0.766315018106	1.4684404281	151	267	63	109
LATS2	NM_014572	1.2073177107	1.26201355647	0.790998040949	0.345816823822	76	77	76	30
HNRNPA0	NM_006805	44.1529662781	51.0031814481	68.8782244134	47.0678104376	1488	1666	3543	2186
EHD1	NM_006795	43.6247030866	53.4167935983	19.6216840891	14.6358242734	1713	2033	1176	792
TP53I11+TSPAN18	NM_130783+NM_006034+NM_001258320+NM_001258321+NM_001258324+NM_001258323+NM_001258322	43.6898870705	46.5583751035	12.7061513514	13.1149241141	2044	2076	753	751
NKX2-3	NM_145285	0.0	0.0	0.0	0.0	0	0	0	0
NXNL2	NM_145283+NM_001161625	0.0	0.0	0.0394800888265	0.131178428311	0	0	1	3
SLC25A48	NM_145282	0.0	0.0	0.0	0.0	0	0	0	0
ARHGEF33+LOC375196	NM_001145451+NR_028386	0.0	0.343735842924	0.193943042739	0.192957860046	0	4	6	13
ARMC4	NM_018076	0.0985877696805	0.0	0.0645917242727	0.0	4	0	4	0
BHMT	NM_001713	0.387371064629	0.036332878597	0.0230721639102	0.0	11	1	1	0
HEBP2	NM_014320	13.2539028991	11.4071635221	5.21913224178	5.97977172426	193	161	116	120
LIMK1	NM_002314+NM_001204426	4.54476363149	4.48520899298	4.85238627601	3.1751737142	156	167	260	156
C14orf39	NM_174978	0.0	0.0	0.0	0.0	0	0	0	0
TADA2B	NM_152293	18.2205771041	11.5700419631	6.08923180332	8.65619447098	892	549	455	584
FOXH1+KIFC2	NM_145754+NM_003923	14.5827945008	10.1426187759	1.22535353279	1.08177777165	538	503	69	55
GRIA2	NM_000826+NM_001083619+NM_001083620	0.0	0.0	0.0	0.0	0	0	0	0
CHEK1	NM_001114122+NM_001114121+NR_045204+NM_001244846+NR_045205+NM_001274	1.33161281646	4.79568894904	36.1885012877	21.3884920671	59	143	1930	1045
SYT2	NM_001136504+NM_177402	4.17713576885	3.4428516518	0.806289606525	1.27081544666	353	282	104	148
OTUD1	NM_001145373	44.5709194474	35.8018326683	21.3638009866	20.7473875451	1576	1227	1153	1011
RNF135	NM_001184992+NM_197939+NM_032322	1.94658845912	2.00835027404	2.17388500792	2.76081180097	45	47	75	88
ADAD1	NM_139243+NM_001159295+NM_001159285	0.0	0.0	0.226817657807	0.443638156857	0	0	7	14
RBM19	NM_001146699+NM_016196+NM_001146698	22.3282748635	23.2777049167	51.7348161567	39.0029871972	1282	1380	4120	2844
RAD51	NM_133487+NM_002875+NM_001164270+NM_001164269	2.03629243021	1.2891242141	10.0859176728	5.16319460727	47	31	402	172
B4GALNT1+SLC26A10	NM_133489+NM_001478+NM_001276468+NM_001276469	0.0	0.0377053534631	0.913115240997	0.734411442541	0	1	47	37
C10orf88	NM_024942	2.36709650177	2.44220029442	6.29682477951	4.90459443383	83	83	337	237
GADD45GIP1	NM_052850	16.6154632749	12.6188896831	89.8846752596	69.995984109	144	106	1189	836
DOCK5	NM_024940	0.0466122453076	0.541025657467	0.122155732152	0.253675292869	4	45	16	30
PLEKHG4B	NM_052909	0.00764558213849	0.0157763259214	0.0250457706364	0.0166436546906	1	2	5	3
GINM1	NM_138785	5.79516511966	4.9142757345	3.22469378366	3.51390222708	73	60	62	61
SLC26A7	NM_134266+NM_052832	0.0770076690835	0.0862931754632	0.0	0.0	2	5	0	0
METTL12	NM_001043229	3.24890249172	2.23465628768	1.71121348574	7.99704404401	51	34	41	173
UCP3	NM_003356+NM_022803	4.48131524002	3.35757241999	1.73993980148	1.8839156116	122	84	79	72
AQP9	NM_020980	0.0	0.0	0.0954657560005	0.0	0	0	5	0
HIAT1	NM_033055	14.4227513979	10.2646926639	14.6333690329	21.1008237337	432	298	669	871
PGC	NM_002630+NM_001166424	0.0640282751452	0.0	0.0	0.0929220284909	1	0	0	2
GALNS	NM_000512	3.20412337534	2.19104325014	2.39216257215	3.89305155336	86	57	98	144
QDPR	NM_000320	3.40864380689	3.57174396371	7.81634107061	9.39128032956	64	65	224	243
STAR	NM_000349	1.82937928986	3.77484452956	1.47678971225	1.61191273913	56	112	69	68
SPTB	NM_001024858+NM_000347	0.402403458161	0.703985624644	0.0171940808154	0.0190432913118	46	78	3	3
C8A	NM_000562	0.0	0.0	0.0	0.0	0	0	0	0
ADH7	NM_000673+NM_001166504	0.0	0.0	0.0	0.0	0	0	0	0
ADH6	NM_001102470+NM_000672	0.572198709255	1.69726649658	0.0937218211173	0.311404598066	8	23	2	6
ADH5	NM_000671	10.4927153508	9.51968158473	9.82072811161	9.06411671218	315	277	450	375
PTH	NM_000315	0.0	0.0	0.0	0.0	0	0	0	0
ATP7B	NM_000053+NM_001005918+NM_001243182	0.526390901792	1.24558931697	0.063997918597	0.040503340997	36	85	7	4
CACNA1A	NM_000068+NM_001127221+NM_001174080+NM_023035+NM_001127222	0.163375312066	0.347652777166	0.148843033838	0.19482389786	16	33	22	26
GCM2	NM_004752	0.074451482727	0.153627393645	0.0	0.0	2	4	0	0
NKX6-1	NM_006168	0.0	0.0	0.0	0.0	0	0	0	0
LINC00272	NR_034131	0.95435098455	0.0	0.0781577368232	0.0	8	0	1	0
KCNQ3	NM_001204824+NM_004519	0.0082763860165	0.196396566037	0.0216897509817	0.0120112337164	1	23	4	2
RIOK1	NM_031480+NM_153005	20.8634725784	18.2617819351	97.2672876998	101.770629004	591	498	4185	3953
NUS1	NM_138459	4.63362517498	4.02480920593	16.2949857448	19.6821401881	253	213	1358	1481
PIH1D3	NM_001169154+NM_173494	0.106584598456	0.164949509369	0.0	0.0	2	3	0	0
COA4	NM_016565	26.4332442972	15.0273869519	54.9943177609	48.1477930149	245	135	778	615
NSF+NSFP1	NM_006178+NR_040116+NR_033799	5.94222730184	7.44449875736	3.74680788425	5.83562005616	266	323	256	360
ZFP90	NM_133458	13.9167296257	12.4728517994	5.32859624979	4.22589631167	693	602	405	290
RAVER1	NM_133452	37.622404852	39.0436835703	124.690529484	114.660208353	1535	1544	7765	6447
TMEM132D	NM_133448	0.0	0.0	0.0	0.0	0	0	0	0
XYLT2	NM_022167	7.84871413156	8.98900066215	9.73468087605	7.45043458043	318	353	602	416
RSPH6A	NM_030785	0.0354423825784	1.17014101762	0.162545438176	0.257181540207	1	32	7	10
SPAG11A+SPAG11B	NM_058203+NM_001081552	0.0	0.0	0.0	0.0	0	0	0	0
FAM107B	NM_031453	34.4247133212	28.8935177218	17.9670285668	19.2917546931	1480	1204	1179	1143
TEX101	NM_031451+NM_001130011	0.278076052826	0.401658481016	0.145749614088	0.363205970491	5	7	4	9
SOS2	NM_006939	14.1843176823	10.5483653747	4.86369726697	4.28056963545	856	617	448	356
SIGLEC8	NM_014442	0.0	0.154005080523	0.0391186231099	0.0	0	5	2	0
IL36A	NM_014440	0.0	0.95211946009	0.0	0.0	0	5	0	0
NAAA	NM_001042402+NM_014435	10.4967068508	15.7969037378	7.12103824389	10.5615885845	261	365	252	317
KIAA0930	NM_015264+NM_001009880	2.09650104458	3.53661230079	7.22977300324	7.24168726778	148	237	779	690
DHX38+TXNL4B	NM_017853+NM_001142317+NM_001142318+NM_014003	36.8643613097	39.0864972501	71.3239003525	78.549938973	1625	1666	4212	4284
ABP1	NM_001272072+NM_001091	0.0	0.0	0.0	0.0	0	0	0	0
POPDC3	NR_024539+NM_022361	0.0	0.0	0.0	0.0	0	0	0	0
SORD	NR_034039+NM_003104	1.28318308259	2.19573030981	8.87864131005	9.81082251332	41	68	436	438
LMF1	NR_033646+NR_033645+NM_022773+NR_036442	25.2609714278	20.7823296319	7.64162789641	9.42699926715	653	554	307	288
ANKRD18A	NM_147195	2.87339303253	1.94397424275	2.56151632497	1.04251406363	122	80	166	61
CDIP1	NM_001199054+NM_013399+NM_001199055+NM_001199056	6.15920255315	6.73451912618	16.9309510951	16.8328162238	184	195	741	693
STPG1	NM_001199013+NM_178122+NM_001199012+NM_001199014	2.08342228293	1.05299997897	3.24271877911	2.01712740856	62	29	150	85
KRTAP4-5	NM_033188	0.0	0.0	0.0	0.0	0	0	0	0
OR51B4	NM_033179	0.471805350079	0.0	0.0	0.0	5	0	0	0
OR51B2	NM_033180	0.0	0.0	0.0	0.0	0	0	0	0
FAM21A+FAM21B	NM_001005751+NM_018232	10.9483279766	11.120722687	6.56806035971	5.34644751364	581	572	532	391
TEX29	NM_152324	1.7384263703	0.640565560597	0.0813545977088	0.0	14	5	1	0
CYB5RL	NM_001031672	2.39222539461	3.67648007315	6.20395010323	4.104626117	96	143	380	227
FBXO41	NM_001080410	6.79861430481	3.71037985095	11.4395039018	10.8716962642	535	283	1374	1179
MOB1B	NM_001244766+NM_173468+NM_001244767	3.81103828165	5.19009899393	6.18643557287	6.74928483832	217	280	611	614
FKBP9	NM_007270	0.35479110436	0.627510856598	0.415086426134	0.459728659956	14	24	25	25
ASIC4	NM_182847	0.0	0.127752737683	0.0811257521456	0.516641904188	0	4	4	23
TMEM132E	NM_207313	0.161206460654	0.0623704713842	0.0528087981465	0.0584883447814	8	3	4	4
ZFP64	NM_199427+NM_018197+NM_022088+NM_199426	7.49989617434	7.56176010559	11.5358697419	7.80100542309	261	243	628	375
TRIM62	NM_018207	8.20565437132	12.8645443614	1.24641343696	1.74637045865	358	544	83	105
VPS35	NM_018206	9.51409491789	12.4980678279	19.8589173382	19.7583065147	355	452	1131	1016
SCT	NM_021920	0.0	0.0	0.0	0.0	0	0	0	0
ZFP14	NM_020917	2.19715337605	2.54567746743	0.377197394768	0.596806702405	187	210	49	70
CD207	NM_015717	0.0	0.242607362427	0.0	0.0	0	5	0	0
OCLM	NM_022375	25.5950158281	16.1319641124	11.0271382657	24.2816637193	257	157	169	336
C17orf75	NM_022344	2.42044483284	2.43778314828	5.05946426571	4.58603563589	126	123	402	329
PCK2	NM_001018073+NM_004563	19.6610912423	20.8983576802	88.3255622001	69.6941362384	509	566	3456	2501
NPM1	NM_001037738+NM_199185+NM_002520	186.261471405	154.305910805	938.557873929	823.894441238	2492	1935	19356	14975
FAM205A	NM_001141917	0.0	0.0	0.0	0.0	0	0	0	0
XG+XGPY2	NM_001141919+NM_175569+NM_001141920+NR_003254	0.06101100369	0.0314733875581	0.0	0.0221357916104	2	1	0	1
MIR412	NR_030155	0.0	0.0	0.0	0.0	0	0	0	0
CHKB+CHKB-CPT1B+CPT1B	NR_027928+NM_001145136+NM_001145135+NM_001145134+NM_004377+NM_001145137+NM_152246+NM_152245+NM_005198	77.0328994319	71.8202880153	23.2261500076	30.7450089873	1617	1436	881	889
LOC654342	NR_027238	1.74622568578	1.35122275774	1.81145088551	0.633559285165	12	9	19	6
SRD5A1P1	NR_028597	0.122559923422	0.0421495111335	0.0802975542119	0.237155989188	3	1	3	8
PITPNA+PITPNA-AS1	NR_028514+NM_006224	29.0285513043	18.1727236521	40.3972064266	37.1974032115	673	523	2195	1808
LOC157381	NR_027321	0.0245987366093	0.0	0.0322326961584	0.0178496492281	1	0	2	1
CSNK1A1P1	NR_027320	3.64658112367	3.4935463683	5.76804155436	6.61519684661	70	65	169	175
FLJ41200	NR_033863	0.189086937983	0.0390172665346	0.123884041614	0.0274415354757	5	1	5	1
DKFZp451B082	NR_033862	0.0	0.0	0.0	0.0	0	0	0	0
PRG1	NR_026881	0.0	0.0	0.0	0.0	0	0	0	0
LYZ	NM_000239	3.36824204672	27.2017263903	0.152191054817	0.126419316466	58	454	4	3
PLA2G2A	NM_000300+NM_001161729+NM_001161728+NM_001161727	0.0	0.0	0.0	0.0	0	0	0	0
FAM81B	NM_152548	0.3379611452	0.174342027817	0.0738073061747	0.0	6	3	2	0
SLC25A16	NM_152707	5.52692869269	3.55887501841	3.74948344934	4.26651121466	141	88	146	150
KCNIP4	NM_147182+NM_147181+NM_025221+NM_147183+NM_001035004+NM_001035003	0.428204602657	1.40764502829	1.00996812668	1.4603806594	10	36	36	47
TSPAN4	NM_003271+NM_001025239+NM_001025238+NM_001025236+NM_001025235+NM_001025234+NM_001025237	1.99086578537	1.97503119391	1.0033500277	1.27794850629	26	25	20	23
VPS4A	NM_013245	20.9982434975	10.8531117133	23.9893248377	18.2315710197	519	260	905	621
C10orf25+ZNF22	NM_001039380+NM_006963	10.1060962868	6.70969751693	11.31338834	11.9971532836	253	153	409	391
YPEL5	NM_001127399+NM_016061+NM_001127401+NM_001127400	126.457066726	40.261883046	4.71643422722	2.64933230108	3759	1160	210	108
TMEM159	NM_020422	0.646326386891	0.857356948277	0.0604933566267	0.435495916458	14	18	2	13
PLXNA4	NM_020911+NM_001105543+NM_181775	2.1478546682	6.59290880645	0.00883246455486	0.106234590581	176	636	2	15
ZBTB10	NM_001105539+NM_023929	15.3910025694	5.76327190249	3.39013293687	1.96046929439	1059	381	356	186
CCHCR1	NM_001105564+NM_019052+NM_001105563	5.80747688598	3.31457856647	4.15394440771	1.95013999915	188	106	184	88
CTNNA3	NM_013266+NM_001127384	0.0	0.0	0.0	0.0	0	0	0	0
DDX25	NM_013264	0.0	0.0	0.22027434175	0.0348520974291	0	0	7	1
ATXN7L3	NM_001098833+NM_020218	17.9606180979	18.8338406615	24.4495586107	18.4557424386	735	747	1523	1038
TENM4	NM_001098816	0.0064982933514	0.0335223636303	0.0	0.0	1	5	0	0
C2orf74	NM_001143960+NM_001143959	13.8200564812	10.0337891474	10.3958878084	7.60594931412	135	95	155	100
MBOAT7	NM_001146083+NM_024298+NM_001146056+NM_001146082	7.73156810315	5.10253970293	42.9096035813	22.3188058043	181	154	1723	946
TMEM106B	NM_001134232+NM_018374	6.51933515987	7.8366125927	3.63240564147	4.18766088254	479	562	401	427
SLC6A14	NM_007231	0.0192898506408	0.0	0.0631906329705	0.0	1	0	5	0
FARSB	NM_005687	9.42288039391	6.02022618939	39.3662984764	24.9756560568	239	148	1524	873
RABAC1	NM_006423	39.7102251675	32.4159511646	30.7342951716	25.8860390708	364	288	430	327
ZNF184	NM_007149	5.87493482051	4.74365436228	5.3552411397	4.61315035061	207	162	288	224
SNX8	NM_013321	1.60172277045	1.21058353692	3.69730572498	2.85159757943	86	63	303	211
MRPS16	NM_016065	8.69024702105	9.37978736394	29.2781759991	24.9811761599	260	272	1337	1030
ZCCHC11	NM_015269+NM_001009881	28.6988373674	28.1957305685	16.2475859245	11.3134555201	1906	1815	1647	1036
KIAA0753+MED31+TXNDC17	NM_014804+NM_032731+NM_016060	17.542962432	14.7674018673	25.247687584	25.2815946883	502	394	1243	1103
